"frame1","frame2","distance"
128,33,1073.8365797457266
128,34,1060.2358228243374
128,35,1046.6733014651707
128,36,1033.150521463354
128,37,1019.6690639614404
128,38,1006.2305898749054
128,39,992.8368446023748
128,40,979.4896630388705
128,41,966.190974911275
128,42,952.9428104561155
128,43,939.747306460625
128,44,926.60671268883
128,45,913.5233987151069
128,46,900.4998611882181
128,47,887.5387315492209
128,48,874.642784226795
128,49,861.8149453333934
128,50,849.0583018850944
128,51,836.376111567039
128,52,823.7718130647588
128,53,811.2490369793976
128,54,798.8116173416608
128,55,786.4636037350997
128,56,774.2092740338364
128,57,762.0531477528323
128,58,750
128,59,738.0548760085526
128,60,726.2231062146122
128,61,717.0251041630272
128,62,708.0254232723568
128,63,699.2317212483999
128,64,690.6518659932802
128,65,682.2939249326496
128,66,674.1661516273269
128,67,666.2769694353843
128,68,658.6349520030045
128,69,651.2488003827723
128,70,644.1273166075166
128,71,637.2793735874401
128,72,630.7138812488591
128,73,624.4397488949594
128,74,618.4658438426491
128,75,612.8009464744649
128,76,607.4537019394976
128,77,602.432568840696
128,78,588.2601465338273
128,79,574.1297762701391
128,80,560.0446410778341
128,81,546.0082416960389
128,82,532.024435529046
128,83,518.0974811751163
128,84,504.23208941914834
128,85,490.43348172815445
128,86,476.7074574621211
128,87,463.06047121299395
128,88,449.4997219131509
128,89,436.033255612459
128,90,422.6700841081611
128,91,409.42032191868543
128,92,396.2953444086872
128,93,383.30797017541914
128,94,370.4726710568541
128,95,357.80581325629686
128,96,345.3259329966401
128,97,333.0540496676178
128,98,321.01401838549043
128,99,309.23292192132453
128,100,297.7414986191881
128,101,286.574597618142
128,102,275.77164466275354
128,103,265.37709019431196
128,104,255.44079548889601
128,105,246.01829200285087
128,106,237.17082451262846
128,107,228.96506283710622
128,108,221.472345903501
128,109,214.76731594914529
128,110,208.92582415776178
128,111,204.02205763103166
128,112,200.124960961895
128,113,197.29419656948858
128,114,195.57607215607945
128,115,195
128,116,180
128,117,165
128,118,150
128,119,135
128,120,120
128,121,105
128,122,90
128,123,75
128,124,60
128,125,45
128,126,30
128,127,15
128,128,0
128,129,15
128,130,30
128,131,45
128,132,60
128,133,75
128,134,90
128,135,105
128,136,120
128,137,135
128,138,150
129,0,1449.1117969294157
129,1,1435.6183336806478
129,2,1422.155054837552
129,3,1408.7228258248674
129,4,1395.3225433569114
129,5,1381.9551367537226
129,6,1368.6215693170993
129,7,1355.322839769182
129,8,1342.0599837563148
129,9,1328.834075421006
129,10,1315.646229044875
129,11,1302.4976007655446
129,12,1289.3893903704964
129,13,1276.3228431709588
129,14,1263.2992519589332
129,15,1250.3199590504823
129,16,1237.3863584184205
129,17,1224.4998979175132
129,18,1211.6620816052634
129,19,1198.8744721612852
129,20,1186.138693408153
129,21,1173.4564329364769
129,22,1165.4720073858489
129,23,1157.6268828944842
129,24,1149.9239105262575
129,25,1142.3659658795862
129,26,1134.9559462816167
129,27,1127.69676775275
129,28,1120.5913617371857
129,29,1113.6426715962352
129,30,1106.8536488623959
129,31,1100.2272492535349
129,32,1093.7664284480486
129,33,1080.20831324333
129,34,1066.6888018536615
129,35,1053.2093808925174
129,36,1039.7716095374021
129,37,1026.37712367336
129,38,1013.0276402941827
129,39,999.724962177098
129,40,986.4709828474429
129,41,973.2676918505001
129,42,960.1171803483156
129,43,947.0216470598758
129,44,933.9834045634858
129,45,921.004885980525
129,46,908.0886520599187
129,47,895.2373986826065
129,48,882.4539648049637
129,49,869.7413408594534
129,50,857.1026776296992
129,51,844.5412956155549
129,52,832.0606949015198
129,53,819.6645655388551
129,54,807.3567984478733
129,55,795.1414968419143
129,56,783.0229881682912
129,57,771.0058365537839
129,58,759.0948557327997
129,59,747.2951224248691
129,60,735.6119901143537
129,61,726.2231062146122
129,62,717.0251041630272
129,63,708.0254232723568
129,64,699.2317212483999
129,65,690.6518659932802
129,66,682.2939249326496
129,67,674.1661516273269
129,68,666.2769694353843
129,69,658.6349520030045
129,70,651.2488003827723
129,71,644.1273166075166
129,72,637.2793735874401
129,73,630.7138812488591
129,74,624.4397488949594
129,75,618.4658438426491
129,76,612.8009464744649
129,77,607.4537019394976
129,78,593.4012133455744
129,79,579.3962374748389
129,80,565.442304749123
129,81,551.5432893255071
129,82,537.7034498680476
129,83,523.9274758971894
129,84,510.22054055084845
129,85,496.58836071740546
129,86,483.03726564313854
129,87,469.5742752749558
129,88,456.20718977236646
129,89,442.944691807002
129,90,429.7964634568321
129,91,416.77331968349415
129,92,403.8873605350878
129,93,391.1521443121589
129,94,378.5828839237189
129,95,366.1966684720111
129,96,354.0127116361784
129,97,342.0526275297414
129,98,330.3407331831786
129,99,318.90437438203946
129,100,307.77426793024785
129,101,296.98484809834997
129,102,286.574597618142
129,103,276.5863337187866
129,104,267.0674072214728
129,105,258.0697580112788
129,106,249.64975465639858
129,107,241.8677324489565
129,108,234.7871376374779
129,109,228.47319317591726
129,110,222.9910312097776
129,111,218.40329667841556
129,112,214.76731594914529
129,113,212.13203435596427
129,114,210.535032714273
129,115,210
129,116,195
129,117,180
129,118,165
129,119,150
129,120,135
129,121,120
129,122,105
129,123,90
129,124,75
129,125,60
129,126,45
129,127,30
129,128,15
129,129,0
129,130,15
129,131,30
129,132,45
129,133,60
129,134,75
129,135,90
129,136,105
129,137,120
129,138,135
130,0,1455.6957099613917
130,1,1442.2638454873643
130,2,1428.863184493183
130,3,1415.4946132006296
130,4,1402.1590494662153
130,5,1388.8574440884852
130,6,1375.590782173245
130,7,1362.3600845591448
130,8,1349.1664093061315
130,9,1336.0108532493289
130,10,1322.8945536209603
130,11,1309.8186897429734
130,12,1296.7844847930592
130,13,1283.7932076467766
130,14,1270.846174798508
130,15,1257.94475236395
130,16,1245.090358166828
130,17,1232.2844639124523
130,18,1219.5285974506708
130,19,1206.8243451306407
130,20,1194.1733542497086
130,21,1181.5773355984786
130,22,1173.4564329364769
130,23,1165.4720073858489
130,24,1157.6268828944842
130,25,1149.9239105262575
130,26,1142.3659658795862
130,27,1134.9559462816167
130,28,1127.69676775275
130,29,1120.5913617371857
130,30,1113.6426715962352
130,31,1106.8536488623959
130,32,1100.2272492535349
130,33,1086.7497412007974
130,34,1073.312629199899
130,35,1059.9174496157707
130,36,1046.5658125507446
130,37,1033.2594059576713
130,38,1020
130,39,1006.78945167299
130,40,993.6297097007516
130,41,980.522819724253
130,42,967.470929795826
130,43,954.4762961959821
130,44,941.541289588513
130,45,928.6684015298464
130,46,915.8602513484249
130,47,903.1195934094221
130,48,890.4493247793498
130,49,877.8524933039719
130,50,865.3323061113574
130,51,852.8921385497699
130,52,840.535543567314
130,53,828.2662615367113
130,54,816.0882305241266
130,55,804.0055969954439
130,56,792.0227269466451
130,57,780.1442174367506
130,58,768.3749084919418
130,59,756.7198953377663
130,60,745.1845409024533
130,61,735.6119901143537
130,62,726.2231062146122
130,63,717.0251041630272
130,64,708.0254232723568
130,65,699.2317212483999
130,66,690.6518659932802
130,67,682.2939249326496
130,68,674.1661516273269
130,69,666.2769694353843
130,70,658.6349520030045
130,71,651.2488003827723
130,72,644.1273166075166
130,73,637.2793735874401
130,74,630.7138812488591
130,75,624.4397488949594
130,76,618.4658438426491
130,77,612.8009464744649
130,78,598.8739433303139
130,79,585
130,80,571.1829829397931
130,81,557.4271252818614
130,82,543.7370688117558
130,83,530.1179114121687
130,84,516.575260731677
130,85,503.1152949374527
130,86,489.74483151943525
130,87,476.47140522805773
130,88,463.303356344415
130,89,450.24993059410906
130,90,437.3213921133975
130,91,424.5291509425472
130,92,411.8859065323794
130,93,399.4058086708304
130,94,387.1046370169182
130,95,375
130,96,363.1115531073061
130,97,351.4612354157994
130,98,340.073521462639
130,99,328.97568299191965
130,100,318.1980515339464
130,101,307.77426793024785
130,102,297.7414986191881
130,103,288.1405906844782
130,104,279.0161285660741
130,105,270.4163456597992
130,106,262.39283526803854
130,107,255
130,108,248.29418035870273
130,109,242.33241632105268
130,110,237.17082451262846
130,111,232.86262044390037
130,112,229.4558781116753
130,113,226.99118925632334
130,114,225.49944567559362
130,115,225
130,116,210
130,117,195
130,118,180
130,119,165
130,120,150
130,121,135
130,122,120
130,123,105
130,124,90
130,125,75
130,126,60
130,127,45
130,128,30
130,129,15
130,130,0
130,131,15
130,132,30
130,133,45
130,134,60
130,135,75
130,136,90
130,137,105
130,138,120
131,0,1462.4038429927623
131,1,1449.0341610879987
131,2,1435.6966949881858
131,3,1422.3923509355639
131,4,1409.1220671041951
131,5,1395.886814895821
131,6,1382.687600291548
131,7,1369.5254652615993
131,8,1356.401489235396
131,9,1343.3167906342867
131,10,1330.2725284692608
131,11,1317.269904006009
131,12,1304.3101624997023
131,13,1291.394595001853
131,14,1278.5245402416022
131,15,1265.7013865837391
131,16,1252.9265740656951
131,17,1240.2015965156634
131,18,1227.5280037538857
131,19,1214.9074038789952
131,20,1202.3414656411048
131,21,1189.8319209031165
131,22,1181.5773355984786
131,23,1173.4564329364769
131,24,1165.4720073858489
131,25,1157.6268828944842
131,26,1149.9239105262575
131,27,1142.3659658795862
131,28,1134.9559462816167
131,29,1127.69676775275
131,30,1120.5913617371857
131,31,1113.6426715962352
131,32,1106.8536488623959
131,33,1093.4578181164557
131,34,1080.1041616436814
131,35,1066.7942632016727
131,36,1053.5297812591725
131,37,1040.312453063982
131,38,1027.1440989461994
131,39,1014.0266268693342
131,40,1000.9620372421723
131,41,987.9524280045067
131,42,975
131,43,962.1070626494745
131,44,949.2760399378044
131,45,936.509476727278
131,46,923.8100454097693
131,47,911.1805529092464
131,48,898.6239480450096
131,49,886.1433292645157
131,50,873.741952752642
131,51,861.4232409216737
131,52,849.1907912830897
131,53,837.0483856982223
131,54,825
131,55,813.0498139720592
131,56,801.2022216644185
131,57,789.461842016446
131,58,777.8335297478503
131,59,766.322386466688
131,60,754.9337719296972
131,61,745.1845409024533
131,62,735.6119901143537
131,63,726.2231062146122
131,64,717.0251041630272
131,65,708.0254232723568
131,66,699.2317212483999
131,67,690.6518659932802
131,68,682.2939249326496
131,69,674.1661516273269
131,70,666.2769694353843
131,71,658.6349520030045
131,72,651.2488003827723
131,73,644.1273166075166
131,74,637.2793735874401
131,75,630.7138812488591
131,76,624.4397488949594
131,77,618.4658438426491
131,78,604.6693311223912
131,79,590.9314681077662
131,80,577.2564421468157
131,81,563.6488268416781
131,82,550.1136246267674
131,83,536.6563145999495
131,84,523.2829062753723
131,85,510
131,86,496.8148548503758
131,87,483.735464897913
131,88,470.7706447942565
131,89,457.93012567421243
131,90,445.2246623896749
131,91,432.6661530556787
131,92,420.267771783657
131,93,408.0441152620633
131,94,396.01136347332255
131,95,384.1874542459709
131,96,372.5922704512266
131,97,361.24783736376884
131,98,350.1785258978626
131,99,339.4112549695428
131,100,328.97568299191965
131,101,318.90437438203946
131,102,309.23292192132453
131,103,300
131,104,291.247317584214
131,105,283.0194339616981
131,106,275.3633962602873
131,107,268.32815729997475
131,108,261.9637379485947
131,109,256.3201123595259
131,110,251.44581921360316
131,111,247.38633753705963
131,112,244.1823089414956
131,113,241.8677324489565
131,114,240.46829312822095
131,115,240
131,116,225
131,117,210
131,118,195
131,119,180
131,120,165
131,121,150
131,122,135
131,123,120
131,124,105
131,125,90
131,126,75
131,127,60
131,128,45
131,129,30
131,130,15
131,131,0
131,132,15
131,133,30
131,134,45
131,135,60
131,136,75
131,137,90
131,138,105
132,0,1469.2344945583056
132,1,1455.927539405722
132,2,1442.6538046253509
132,3,1429.414215684173
132,4,1416.2097302306604
132,5,1403.0413393767128
132,6,1389.910069033245
132,7,1376.8169813014365
132,8,1363.7631759216847
132,9,1350.749791782327
132,10,1337.7780084901979
132,11,1324.8490480050925
132,12,1311.9641763401926
132,13,1299.1247053304776
132,14,1286.3319944711009
132,15,1273.5874528276415
132,16,1260.8925410200507
132,17,1248.248773281993
132,18,1235.6577195971383
132,19,1223.1210079137713
132,20,1210.6403264388643
132,21,1198.2174260124914
132,22,1189.8319209031165
132,23,1181.5773355984786
132,24,1173.4564329364769
132,25,1165.4720073858489
132,26,1157.6268828944842
132,27,1149.9239105262575
132,28,1142.3659658795862
132,29,1134.9559462816167
132,30,1127.69676775275
132,31,1120.5913617371857
132,32,1113.6426715962352
132,33,1100.3294961055983
132,34,1087.0602559196063
132,35,1073.8365797457266
132,36,1060.6601717798212
132,37,1047.5328157150973
132,38,1034.456378974
132,39,1021.432817173993
132,40,1008.4641788382967
132,41,995.552610362707
132,42,982.700361249552
132,43,969.9097896196326
132,44,957.183368012629
132,45,944.5236894858699
132,46,931.933474020544
132,47,919.4155752433172
132,48,906.9729874698585
132,49,894.6088530749067
132,50,882.3264701911645
132,51,870.1293007363905
132,52,858.0209787645055
132,53,846.0053191322145
132,54,834.0863264674706
132,55,822.2682044199447
132,56,810.5553651663778
132,57,798.9524391351465
132,58,787.4642849044012
132,59,776.0959992165917
132,60,764.8529270389178
132,61,754.9337719296972
132,62,745.1845409024533
132,63,735.6119901143537
132,64,726.2231062146122
132,65,717.0251041630272
132,66,708.0254232723568
132,67,699.2317212483999
132,68,690.6518659932802
132,69,682.2939249326496
132,70,674.1661516273269
132,71,666.2769694353843
132,72,658.6349520030045
132,73,651.2488003827723
132,74,644.1273166075166
132,75,637.2793735874401
132,76,630.7138812488591
132,77,624.4397488949594
132,78,610.77819214507
132,79,597.1808771218315
132,80,583.6522937503116
132,81,570.1973342624464
132,82,556.8213357981176
132,83,543.5301279598032
132,84,530.3300858899106
132,85,517.228189487
132,86,504.23208941914834
132,87,491.350180624776
132,88,478.5916840063145
132,89,465.966737010272
132,90,453.48649373492924
132,91,441.16323509558225
132,92,429.01048938225273
132,93,417.0431632337353
132,94,405.2776825831889
132,95,393.7321424522006
132,96,382.4264635194589
132,97,371.3825520941984
132,98,360.62445840513925
132,99,350.1785258978626
132,100,340.073521462639
132,101,330.3407331831786
132,102,321.01401838549043
132,103,312.1297807002722
132,104,303.7268509697488
132,105,295.8462438497403
132,106,288.5307609250702
132,107,281.82441342083905
132,108,275.77164466275354
132,109,270.4163456597992
132,110,265.80067720004024
132,111,261.9637379485947
132,112,258.940147524481
132,113,256.7586415293554
132,114,255.44079548889601
132,115,255
132,116,240
132,117,225
132,118,210
132,119,195
132,120,180
132,121,165
132,122,150
132,123,135
132,124,120
132,125,105
132,126,90
132,127,75
132,128,60
132,129,45
132,130,30
132,131,15
132,132,0
132,133,15
132,134,30
132,135,45
132,136,60
132,137,75
132,138,90
133,0,1476.1859638947933
133,1,1462.942240828393
133,2,1449.7327339892688
133,3,1436.5583872575455
133,4,1423.4201768978828
133,5,1410.319112825179
133,6,1397.2562399216545
133,7,1384.2326394071192
133,8,1371.249430264239
133,9,1358.3077707206126
133,10,1345.4088597894693
133,11,1332.5539388707687
133,12,1319.7442934144478
133,13,1306.981254647518
133,14,1294.2662013666277
133,15,1281.6005617976298
133,16,1268.985815523562
133,17,1256.4234954823155
133,18,1243.9151900350762
133,19,1231.4625451064276
133,20,1219.0672663967316
133,21,1206.731121667126
133,22,1198.2174260124914
133,23,1189.8319209031165
133,24,1181.5773355984786
133,25,1173.4564329364769
133,26,1165.4720073858489
133,27,1157.6268828944842
133,28,1149.9239105262575
133,29,1142.3659658795862
133,30,1134.9559462816167
133,31,1127.69676775275
133,32,1120.5913617371857
133,33,1107.361729517505
133,34,1094.177773490213
133,35,1081.041164803635
133,36,1067.9536506796537
133,37,1054.9170583510345
133,38,1041.9332992087354
133,39,1029.0043731685498
133,40,1016.1323732663968
133,41,1003.3194904914386
133,42,990.5680188659434
133,43,977.8803607803973
133,44,965.2590325917702
133,45,952.7066704920251
133,46,940.2260366528891
